date,synth
2024-01-01 00:00:00,0.964399275563529
2024-01-01 01:00:00,0.6719219343762886
2024-01-01 02:00:00,-1.1814301687504452
2024-01-01 03:00:00,0.48014519517079957
2024-01-01 04:00:00,0.6583052385250378
2024-01-01 05:00:00,0.6609486589988837
2024-01-01 06:00:00,0.30945170586561577
2024-01-01 07:00:00,-0.4596884929312442
2024-01-01 08:00:00,-1.168049315299611
2024-01-01 09:00:00,-1.3059038403633159
2024-01-01 10:00:00,1.60217585518048
2024-01-01 11:00:00,-0.40452844667612353
2024-01-01 12:00:00,-0.6913680878357231
2024-01-01 13:00:00,1.1289838984308518
2024-01-01 14:00:00,-0.34987288320865195
2024-01-01 15:00:00,-0.15196958028119578
2024-01-01 16:00:00,-0.6187467361948237
2024-01-01 17:00:00,0.3227605640599163
2024-01-01 18:00:00,-0.09917629432496354
2024-01-01 19:00:00,-0.23154675601691005
2024-01-01 20:00:00,2.0464808781233117
2024-01-01 21:00:00,-0.01723972716891711
2024-01-01 22:00:00,0.5599280252376301
2024-01-01 23:00:00,-0.6904008420461178
2024-01-02 00:00:00,1.609176244466516
2024-01-02 01:00:00,1.1584425336414887
2024-01-02 02:00:00,0.14953674521152652
2024-01-02 03:00:00,-0.8154390539527864
2024-01-02 04:00:00,0.40643719873390644
2024-01-02 05:00:00,0.5972651741414787
2024-01-02 06:00:00,-0.3014021782313763
2024-01-02 07:00:00,0.12663201945974803
2024-01-02 08:00:00,-0.8996873671676342
2024-01-02 09:00:00,-0.10501882841691275
2024-01-02 10:00:00,-0.5363731581892545
2024-01-02 11:00:00,-1.5194698232665635
2024-01-02 12:00:00,0.7437623985945543
2024-01-02 13:00:00,-0.39988378162536126
2024-01-02 14:00:00,0.3275722428492846
2024-01-02 15:00:00,-1.1359400716233843
2024-01-02 16:00:00,-1.9857815020396306
2024-01-02 17:00:00,-0.7074283433629249
2024-01-02 18:00:00,-0.7575103936140691
2024-01-02 19:00:00,-0.9815137418120693
2024-01-02 20:00:00,0.15169264902066185
2024-01-02 21:00:00,-0.8131013954321156
2024-01-02 22:00:00,-0.821923282087064
2024-01-02 23:00:00,-0.13371309913385934
2024-01-03 00:00:00,-0.006294709185791805
2024-01-03 01:00:00,-1.1800546814845099
2024-01-03 02:00:00,0.8171624650997281
2024-01-03 03:00:00,0.9457004843558722
2024-01-03 04:00:00,-2.061547256563902
2024-01-03 05:00:00,-0.5051167252476728
2024-01-03 06:00:00,-2.547629984305656
2024-01-03 07:00:00,-0.200202881632628
