date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,41.13000106811523,12.480999946594238,36.5359992980957,9.354999542236328,4.423999786376953,1.3109999895095823,38.6619987487793
2016-07-01 00:15:00,39.62200164794922,11.309000015258787,35.54399871826172,8.550999641418457,3.2090001106262207,1.2580000162124634,38.222999572753906
2016-07-01 00:30:00,38.86800003051758,10.55500030517578,34.365001678466804,7.585999965667725,4.434999942779541,1.2580000162124634,37.34400177001953
2016-07-01 00:45:00,35.518001556396484,9.21399974822998,32.569000244140625,8.711999893188478,4.434999942779541,1.2150000333786009,37.124000549316406
2016-07-01 01:00:00,37.52799987792969,10.13599967956543,33.93600082397461,7.532000064849853,4.434999942779541,1.2150000333786009,37.124000549316406
2016-07-01 01:15:00,37.61199951171875,10.303000450134276,33.21200180053711,7.532000064849853,3.913000106811523,1.3009999990463257,36.90399932861328
2016-07-01 01:30:00,36.27199935913086,9.465999603271484,32.91699981689453,7.210999965667725,3.913000106811523,0.0,36.90399932861328
2016-07-01 01:45:00,32.75299835205078,7.874000072479247,30.7189998626709,6.2729997634887695,2.0999999046325684,0.0,36.46500015258789
2016-07-01 02:00:00,37.946998596191406,11.309000015258787,35.33000183105469,9.006999969482422,2.0999999046325684,0.0,36.46500015258789
2016-07-01 02:15:00,38.44900131225586,11.309000015258787,35.303001403808594,9.11400032043457,3.380000114440918,0.0,36.46500015258789
2016-07-01 02:30:00,37.862998962402344,11.392000198364258,35.25,9.086999893188477,3.380000114440918,0.0,35.80599975585937
2016-07-01 02:45:00,38.70100021362305,11.644000053405762,35.49100112915039,9.220999717712402,3.380000114440918,1.246999979019165,34.92699813842773
2016-07-01 03:00:00,38.95199966430664,11.895000457763672,35.54399871826172,9.435999870300293,3.380000114440918,1.2150000333786009,33.60850143432617
2016-07-01 03:15:00,36.60699844360352,11.140999794006348,33.292999267578125,8.711999893188478,3.380000114440918,1.2150000333786009,32.94900131225586
2016-07-01 03:30:00,38.198001861572266,11.47599983215332,35.03499984741211,9.302000045776367,3.380000114440918,0.0,32.509998321533196
2016-07-01 03:45:00,37.44400024414063,11.309000015258787,35.652000427246094,9.704000473022461,2.0360000133514404,0.0,32.290000915527344
2016-07-01 04:00:00,38.11399841308594,11.47599983215332,35.40999984741211,9.623000144958496,2.0360000133514404,0.0,31.850500106811523
2016-07-01 04:15:00,34.68000030517578,9.717000007629396,31.416000366210927,7.77400016784668,3.252000093460083,0.0,31.631000518798828
2016-07-01 04:30:00,36.858001708984375,10.638999938964844,33.722000122070305,8.52400016784668,3.252000093460083,0.0,31.410999298095703
2016-07-01 04:45:00,36.35499954223633,10.13599967956543,34.28499984741211,8.685000419616701,2.0360000133514404,0.0,30.97200012207031
2016-07-01 05:00:00,36.77399826049805,10.973999977111816,34.928001403808594,9.248000144958496,2.0360000133514404,0.0,30.53199958801269
2016-07-01 05:15:00,32.92100143432617,8.711999893188478,32.514999389648445,8.175999641418457,2.0360000133514404,0.0,30.53199958801269
2016-07-01 05:30:00,38.44900131225586,11.140999794006348,36.45600128173828,9.48900032043457,2.0360000133514404,0.0,30.75200080871582
2016-07-01 05:45:00,39.0359992980957,11.644000053405762,37.0989990234375,9.91800022125244,2.0360000133514404,0.0,30.3125
2016-07-01 06:00:00,39.0359992980957,11.810999870300293,37.15299987792969,10.079000473022461,2.0360000133514404,0.0,30.093000411987305
2016-07-01 06:15:00,36.94200134277344,11.057000160217283,33.90900039672852,9.0600004196167,3.4760000705718994,0.0,29.87299919128418
2016-07-01 06:30:00,40.62699890136719,12.480999946594238,37.233001708984375,10.133000373840332,3.549999952316284,0.0,29.87299919128418
2016-07-01 06:45:00,38.28200149536133,11.5600004196167,36.0,9.677000045776367,2.068000078201294,0.0,29.87299919128418
2016-07-01 07:00:00,39.37099838256836,11.309000015258787,36.5359992980957,9.409000396728516,2.068000078201294,0.0,29.87299919128418
2016-07-01 07:15:00,35.182998657226555,9.465999603271484,32.35499954223633,7.639999866485598,3.2839999198913574,0.0,29.87299919128418
2016-07-01 07:30:00,35.0989990234375,8.963000297546387,31.738000869750977,7.077000141143799,3.2839999198913574,0.0,29.87299919128418
2016-07-01 07:45:00,34.09400177001953,8.041999816894531,30.77300071716309,6.058000087738037,3.2839999198913574,0.0,29.87299919128418
2016-07-01 08:00:00,33.92599868774414,8.461000442504883,31.89900016784668,6.486999988555907,2.0150001049041752,0.0,29.65299987792969
2016-07-01 08:15:00,34.763999938964844,9.29800033569336,33.47999954223633,7.77400016784668,0.0,0.0,29.43350028991699
2016-07-01 08:30:00,38.86800003051758,10.973999977111816,37.233001708984375,9.16800022125244,1.2690000534057615,0.0,29.43350028991699
2016-07-01 08:45:00,38.95199966430664,11.140999794006348,37.20600128173828,9.435999870300293,1.2690000534057615,0.0,29.43350028991699
2016-07-01 09:00:00,38.44900131225586,13.904999732971193,37.2869987487793,12.142999649047852,1.2690000534057615,0.0,29.21349906921387
2016-07-01 09:15:00,38.86800003051758,13.234999656677244,37.52799987792969,11.446000099182127,1.2690000534057615,0.0,28.11549949645996
2016-07-01 09:30:00,36.68999862670898,12.314000129699707,35.625,10.722000122070312,1.2690000534057615,0.0,27.675500869750977
2016-07-01 09:45:00,35.518001556396484,9.29800033569336,34.06999969482422,7.827000141143799,1.2690000534057615,0.0,27.675500869750977
2016-07-01 10:00:00,35.93600082397461,9.550000190734863,34.257999420166016,8.041999816894531,1.2690000534057615,0.0,27.45599937438965
2016-07-01 10:15:00,35.93600082397461,9.885000228881836,34.44499969482422,8.203000068664549,1.2690000534057615,0.0,27.45599937438965
2016-07-01 10:30:00,35.76900100708008,8.963000297546387,33.85599899291992,7.50600004196167,1.2690000534057615,0.0,27.45599937438965
2016-07-01 10:45:00,36.104000091552734,9.29800033569336,34.1510009765625,7.827000141143799,1.2690000534057615,0.0,27.45599937438965
