time_step,synth_actual,synth_pred
0,0.6401644349098206,
1,1.9345489740371704,
2,0.049473024904727936,
3,0.15493248403072357,
4,0.4870489537715912,
5,-0.48374202847480774,
6,0.36846137046813965,
7,1.1763828992843628,
8,-0.018427880480885506,
9,0.2325582653284073,
10,0.2808663845062256,
11,-1.3233883380889893,
12,-0.0431966669857502,
13,0.40708979964256287,
14,-0.5079492330551147,
15,-0.2160026729106903,
16,0.968055248260498,
17,1.0033384561538696,
18,0.8255952000617981,
19,-0.1876332014799118,
20,0.592264711856842,
21,0.3239551782608032,
22,0.9199293851852417,
23,0.8059139847755432,
24,1.2203553915023804,
25,1.1741069555282593,
26,1.0889981985092163,
27,-0.7794201970100403,
28,-0.3656170964241028,
29,-0.21299609541893005,
30,-0.7948366403579712,
31,0.8391593098640442,
32,-0.3320034444332123,
33,0.3482799530029297,
34,-1.0894845724105835,
35,-1.8319990634918213,
36,0.10154133290052414,
37,-0.1125689148902893,
38,0.701012909412384,
39,0.16740062832832336,
40,0.13119283318519592,
41,0.3756681978702545,
42,-0.08307624608278275,
43,0.8095436692237854,
44,1.9444489479064941,
45,0.598099410533905,
46,0.10267293453216553,
47,-0.026251114904880524,
48,0.35776573419570923,
49,-0.49145689606666565,
50,-0.025742124766111374,
51,0.02352217398583889,
52,-0.2577051818370819,
53,-0.32441070675849915,
54,0.1797645092010498,
55,-0.061900388449430466,
56,-1.4058716297149658,
57,-0.009201006032526493,
58,-0.052657678723335266,
59,-0.16553308069705963,
60,0.12519420683383942,
61,0.104564368724823,
62,-1.1576181650161743,
63,0.800556480884552,
64,0.3058699071407318,
65,-0.19781853258609772,
66,-0.0643114447593689,
67,0.2560306787490845,
68,0.11979103088378906,
69,0.22050710022449493,
70,0.01712437905371189,
71,0.06873605400323868,
72,-0.02844461053609848,
73,-1.3134607076644897,
74,-0.28064578771591187,
75,-0.9670628309249878,
76,-0.6868998408317566,
77,-0.14951106905937195,
78,-0.8390814065933228,
79,0.05330134928226471,
80,0.5990105867385864,
81,-0.7808119058609009,
82,-0.9393369555473328,
83,-0.8292259573936462,
84,-0.1638927310705185,
85,-1.9329384565353394,
86,-0.700904905796051,
87,0.21344931423664093,
88,-0.3521280884742737,
89,0.3748190701007843,
90,-0.08983201533555984,
91,-0.11934304237365723,
92,-0.5702874660491943,
93,-0.02628670260310173,
94,0.5535578727722168,
95,-0.8255010843276978,
96,-0.3927540183067322,
97,-0.6762959957122803,
98,-0.9955952167510986,
99,0.09592831879854202,
100,-2.09916353225708,
101,-0.7231256365776062,
102,-0.25000375509262085,
103,-0.752257227897644,
104,-1.1933504343032837,
105,-0.23910436034202576,
106,-1.3188470602035522,
107,-0.9587335586547852,
108,-0.25389403104782104,
109,-2.156043529510498,
110,-0.7676677107810974,
111,-0.9421409368515015,
112,-1.0436663627624512,
113,-0.603047251701355,
114,-1.2289886474609375,
115,-1.7042375802993774,
116,-0.7123183012008667,
117,-0.3242337703704834,
118,-0.19381557404994965,
119,-0.6736181378364563,
120,-1.014691948890686,
121,-0.2398928552865982,
122,-1.3789485692977905,
123,-1.028881311416626,
124,-1.0627309083938599,
125,-0.4159894585609436,
126,-0.3015677332878113,
127,-1.0034867525100708,
128,-0.7417245507240295,
129,-0.2819673418998718,
130,-0.8374661803245544,
131,-0.697762668132782,
132,-1.0939013957977295,
133,0.23422427475452423,
134,-0.24884557723999023,
135,-0.5747039914131165,
136,-0.6174560785293579,
137,0.32967472076416016,
138,-1.2103121280670166,
139,-0.011497910134494305,
140,-0.5694444179534912,
141,0.11107616126537323,
142,0.15290173888206482,
143,0.9806256294250488,
144,-0.004449492786079645,
145,-0.8418899774551392,
146,-0.8220773339271545,
147,-0.6306383609771729,
148,-0.25006505846977234,
149,0.1320839524269104,
150,-0.6999214887619019,
151,-0.24839246273040771,
152,0.49386271834373474,
153,-0.846795380115509,
154,-0.1472502201795578,
155,-0.6315889954566956,
156,-0.005751535762101412,
157,0.49929240345954895,
158,0.11065156757831573,
159,0.885357677936554,
160,0.019114244729280472,
161,0.6614245176315308,
162,1.298511266708374,
163,1.293900728225708,
164,0.09581106156110764,
165,0.0664161965250969,
166,0.5710573792457581,
167,0.10189764946699142,
168,0.3490694463253021,
169,0.2991724908351898,
170,-0.4624738395214081,
171,0.559738039970398,
172,0.5941680669784546,
173,0.1511179655790329,
174,0.7151182889938354,
175,-0.2502732574939728,
176,0.09215880930423737,
177,0.04842608794569969,
178,1.0689584016799927,
179,0.4126305878162384,
180,0.880520761013031,
181,-0.17359678447246552,
182,1.3590763807296753,
183,0.9033057689666748,
184,0.464935839176178,
185,0.9244338274002075,
186,2.0798463821411133,
187,0.5187790989875793,
188,0.6233293414115906,
189,1.652224063873291,
190,1.7190489768981934,
191,1.4838311672210693,
192,0.8096344470977783,
193,2.4732468128204346,
194,-0.18547950685024261,
195,0.43362998962402344,
196,1.1369706392288208,
197,1.3236963748931885,
198,0.23311875760555267,
199,-1.2321017980575562,
200,0.39726635813713074,
201,0.24317990243434906,
202,-0.28865474462509155,
203,0.40773215889930725,
204,0.16765427589416504,
205,0.852992057800293,
206,0.18711258471012115,
207,1.308036208152771,
208,1.6458600759506226,
209,1.4760146141052246,
210,1.3298419713974,
211,0.3208666741847992,
212,0.10424087941646576,
213,1.3529224395751953,
214,0.1554783582687378,
215,1.3874210119247437,
216,1.386213779449463,
217,0.5221369862556458,
218,0.3172841966152191,
219,-0.035991817712783813,
220,-0.3190102279186249,
221,-0.11434700340032578,
222,-1.1886388063430786,
223,0.006879438646137714,
224,-0.3214610517024994,
225,-0.6523416042327881,
226,-0.29931965470314026,
227,1.0999566316604614,
228,0.22393661737442017,
229,1.2706820964813232,
230,-0.2672331631183624,
231,0.6071354746818542,
232,1.490805983543396,
233,0.323249876499176,
234,-0.024302849546074867,
235,1.0503039360046387,
236,0.5335619449615479,
237,0.26334625482559204,
238,-0.022134503349661827,
239,0.12503434717655182,
240,0.9643126726150513,
241,-0.9957299828529358,
242,0.6550966501235962,
243,-0.4989534020423889,
244,0.15752774477005005,
245,-0.27701908349990845,
246,-1.464003086090088,
247,-0.8169587850570679,
248,-0.2524053752422333,
249,-1.1313129663467407,
250,-0.6497429609298706,
251,-1.2510114908218384,
252,0.8806205987930298,
253,0.6613972783088684,
254,0.1703982651233673,
255,-0.19890841841697693,
256,0.611281156539917,
257,-1.1583609580993652,
258,-0.34692999720573425,
259,-0.6822511553764343,
260,-0.27920007705688477,
261,0.3960655629634857,
262,-0.9792255759239197,
263,-1.2378557920455933,
264,-0.8217597603797913,
265,-0.8270522356033325,
266,0.07317620515823364,
267,-0.3819867968559265,
268,-1.1264078617095947,
269,-0.23731359839439392,
270,-1.9594569206237793,
271,-1.0398741960525513,
272,0.40174099802970886,
273,-1.067730188369751,
274,-0.16716955602169037,
275,-1.4372076988220215,
276,-1.012784719467163,
277,-1.2336161136627197,
278,-0.44363585114479065,
279,-0.7355342507362366,
280,-0.311486154794693,
281,-0.45253345370292664,
282,-1.6942909955978394,
283,-1.332424521446228,
284,-2.3164896965026855,
285,-0.5732895135879517,
286,0.4930732250213623,
287,-0.7000445127487183,
288,-0.7801186442375183,
289,-0.7430297136306763,
